,coef_weight_0,coef_weight_1,coef_weight_2,coef_weight_3,coef_weight_4,coef_weight_mean,label,abs(cwm)
15691,0.13897340664192304,0.1945088656881413,0.1575618356870344,0.1409140665121258,0.16880345136328784,0.16015232517850247,MFI:469,0.16015232517850247
15934,0.12977983730552034,0.1831277615008875,0.1518481187734855,0.14689413315064861,0.1848413206531362,0.15929823427673562,MFI:149,0.15929823427673562
15939,0.11720588401253462,0.2000598600572259,0.13198516805778351,0.13608453804451914,0.17693644301612155,0.15245437863763694,MFI:144,0.15245437863763694
15687,-0.12197067361829945,-0.11312353640763864,-0.139605574737165,-0.14745457416276322,-0.09913760293905326,-0.12425839237298393,MFI:472,0.12425839237298393
15494,0.07882050787949904,0.15487826402134305,0.10005928337888036,0.1219342704307447,0.10232194613030812,0.11160285436815505,MFI:95,0.11160285436815505
1466,0.11997806033207856,0.09903041358922653,0.10586167785623717,0.13667137303729104,0.07968393849860017,0.1082450926626867,P6:227,0.1082450926626867
14751,0.10790023328205071,0.09002103628051816,0.11238871484519539,0.08941130233849263,0.09864354605714211,0.0996729665606798,P1:20030,0.0996729665606798
2873,-0.09364889492108967,-0.029927390639991443,-0.11626757580774406,-0.11505608421918714,-0.13836711104772076,-0.09865341132714661,P4:6320,0.09865341132714661
2794,-0.07841511817448261,-0.09006854093283657,-0.11940736377434184,-0.10003008864384517,-0.09022316952852791,-0.09562885621080681,P4:6542,0.09562885621080681
14014,0.0992246367372114,0.08336071640532176,0.09274352822821293,0.09829309854031289,0.10261289320012043,0.09524697462223589,P1:22132,0.09524697462223589
13985,-0.09385093106547256,-0.11602542419490842,-0.08889722368892575,-0.07669389483809934,-0.0960789210039055,-0.09430927895826231,P1:2220,0.09430927895826231
3089,0.10126599898399966,0.07243032855656922,0.1147243640345366,0.06708059418821642,0.10620796201000579,0.09234184955466554,P4:5451,0.09234184955466554
15675,0.11044544145144447,0.10280047170497907,0.07850772715340162,0.07189683294017189,0.09621235727808598,0.09197256610561662,MFI:486,0.09197256610561662
1638,-0.08671646700386751,-0.09694441975473853,-0.08923780129548048,-0.09631871538629438,-0.08021574140570374,-0.08988662896921693,P6 earlyB:128,0.08988662896921693
14728,0.10034899407019525,0.0776960695892038,0.10657965878296313,0.08051204020525708,0.08416035146625349,0.08985942282277455,P1:20103,0.08985942282277455
13978,0.1080914004967872,0.07331905897848445,0.09339723009757898,0.0761676221944481,0.09751069419848137,0.08969720119315602,P1:22213,0.08969720119315602
2870,-0.07350009962092781,-0.06441634432802824,-0.11142822140784764,-0.10032769419164797,-0.09428895045433994,-0.08879226200055831,P4:6323,0.08879226200055831
15103,-0.08373484495364056,-0.0651477595658003,-0.11276603867579456,-0.08368667343774648,-0.09665936316514677,-0.08839893595962574,P1:12512,0.08839893595962574
15595,0.070244760021355,0.08436697338653266,0.05910805424480899,0.1296230083419487,0.09281330043750043,0.08723121928642916,MFI:59,0.08723121928642916
15483,-0.08151725322280949,-0.10622915922822132,-0.060384259908365,-0.09361583582885602,-0.09400203374791073,-0.0871497083872325,P1:1007,0.0871497083872325
15604,0.07320928207580311,0.08705753453094399,0.05620441205350697,0.12726301088726746,0.08646925921657905,0.08604069975282012,MFI:58,0.08604069975282012
15528,0.06205992460587319,0.09137343927202352,0.06917273844563498,0.12269789732701816,0.0837834583510583,0.08581749160032162,MFI:68,0.08581749160032162
12440,-0.0528834899218204,-0.09958551613120935,-0.08141877485307324,-0.05760527826825621,-0.12892388904764937,-0.08408338964440172,P1:317,0.08408338964440172
1975,-0.08367905344303547,-0.07405863419823158,-0.09898601056556908,-0.07754470156557021,-0.07168136183054524,-0.08118995232059031,P5 gd:454,0.08118995232059031
14912,-0.080733011536079,-0.05697614881976805,-0.06820977235754387,-0.11899354216118171,-0.0806295753711286,-0.08110841004914024,P1:13482,0.08110841004914024
