,feature_name,nlog_p_0,nlog_p_1,nlog_p_2,nlog_p_3,nlog_p_4,nlog_p_5
232,P4:583,1.5429239464852621e-15,4.821637332766436e-17,17.726112259158764,12.917663318112089,2.4108186663832244e-15,-0.0
233,P4:584,1.5429239464852621e-15,4.821637332766436e-17,17.726112259158764,12.917663318112089,2.4108186663832244e-15,-0.0
234,P4:732,1.5429239464852621e-15,4.821637332766436e-17,17.726112259158764,12.917663318112089,2.4108186663832244e-15,-0.0
235,P4:733,1.5429239464852621e-15,4.821637332766436e-17,17.726112259158764,12.917663318112089,2.4108186663832244e-15,-0.0
236,P4:779,17.751454523292733,6.366460076451014,0.21563897108957022,0.14807621145955457,0.22143455039218873,1.220179067517428
237,P4:806,18.052866129493726,6.306758377500813,0.2277889007253279,0.13897641002115338,0.17584146905823891,1.1728020021430974
238,P4:813,1.5429239464852621e-15,4.821637332766436e-17,17.726112259158764,12.917663318112089,2.4108186663832244e-15,-0.0
239,P4:814,1.5429239464852621e-15,4.821637332766436e-17,17.726112259158764,12.917663318112089,2.4108186663832244e-15,-0.0
240,P4:817,1.5429239464852621e-15,4.821637332766436e-17,17.726112259158764,12.917663318112089,2.4108186663832244e-15,-0.0
241,P4:822,1.5429239464852621e-15,4.821637332766436e-17,17.726112259158764,12.917663318112089,2.4108186663832244e-15,-0.0
242,P4:823,1.5429239464852621e-15,4.821637332766436e-17,17.726112259158764,12.917663318112089,2.4108186663832244e-15,-0.0
243,P4:94,6.2279189172437235,0.02170623720512774,9.883654237725013,7.715929557722318,0.08078693926766205,1.2422815501305013
244,P4:99,0.8064232454355457,0.12682486646722052,13.146566349897105,10.101616535928036,0.05126810625404314,0.07122751192968102
245,P5 gd:10,17.617713014505078,0.23573111046288764,7.579625109258857,5.429545352624977,0.12076031573267854,0.21010724538134004
246,P5 gd:276,21.1649065571134,0.32433014742665023,6.426759891569137,4.828690172449344,0.26269116148822985,0.16633909309483555
247,P5 gd:277,21.151387002334697,0.25434518006142953,6.779386250834835,5.0173550639263755,0.21673974999181478,0.1611374970642745
248,P5 gd:280,24.5026677527255,0.25405266049669706,6.342778673693316,4.799542683777282,0.2478366834003176,0.0787153109416455
249,P5 gd:344,18.648338007818886,0.21896958259640867,7.437949792050787,4.719873046348443,0.1266835649555184,0.19327650305297947
250,P5 gd:345,19.46799566349121,0.15823328815996612,7.715748238253853,5.042398436741529,0.043954884728635804,0.2803067436757548
251,P5 gd:347,20.010848515915274,0.19733085419949617,7.2123194879653,4.580446969145328,0.11478962685623278,0.1639842870681596
252,P5 gd:348,20.771455495969644,0.14409940471714408,7.5341926658312675,4.944276319824996,0.02955883525443546,0.24367654091271626
253,P5 gd:353,17.816746550752928,0.16899646881178418,7.7376297853640335,5.460100248372378,0.07588298895674775,0.20180070010651996
254,P5 gd:354,19.159606390266784,0.21396601185276448,7.252302359245653,5.247977965752189,0.1088918671835496,0.17635684678154134
255,P5 gd:355,19.327947559606574,0.16107263277424652,7.459840498247203,5.333677368577804,0.05811116795628856,0.16703779451768688
256,P5 gd:376,25.672337094919303,0.040175323107454655,6.414427265540533,4.477494649281268,0.23372175822242536,0.1175979373671719
257,P5 gd:377,27.771968995721767,0.11586103711568126,6.509889531934643,4.588503399604262,0.16880338108480925,0.11865398655436542
258,P5 gd:575,22.231911778411693,0.21429612176848567,6.6912501748278554,4.249627859041336,0.05504684983224438,0.22971081466136178
259,P5 gd:576,22.919946348158692,0.15273367595266332,7.007766543286622,4.5995047644796045,0.0014176837333167644,0.3288721176234879
260,P5 gd:579,25.881104308383275,0.14081167460802604,6.454304853952102,4.236704850009601,0.017462823516967985,0.3296437126328469
261,P5 gd:584,21.74103668066402,0.2176814138008089,6.90139247819501,4.959826798660465,0.03812763055062963,0.2665755963341489
262,P5 gd:585,21.959401971865095,0.15987591392809378,7.056487157074949,5.033459161254193,0.017968123615115045,0.27344655810159363
263,P5 NKT:187,1.775649813536707,1.908909575877416,11.316955190335673,8.904534290637928,0.7117257876089266,0.15288622553611297
264,P5 NKT:42,0.4802745702381952,1.1510525568638197,10.384640481142023,8.046390647207149,0.8161826610109104,0.42395485528627247
