,alpha,l1_ratio,mae
358,0.009000000000000001,0.5800000000000003,-0.21899195594681145
359,0.009000000000000001,0.5900000000000003,-0.21891622582070985
360,0.009000000000000001,0.6000000000000003,-0.21882866419183153
361,0.009000000000000001,0.6100000000000003,-0.2187483325442419
362,0.009000000000000001,0.6200000000000003,-0.21868636069147201
363,0.009000000000000001,0.6300000000000003,-0.21863494083429943
364,0.009000000000000001,0.6400000000000003,-0.21857876371142756
365,0.009000000000000001,0.6500000000000004,-0.2185308263795494
366,0.009000000000000001,0.6600000000000004,-0.2184789684943763
367,0.009000000000000001,0.6700000000000004,-0.21842432973758044
368,0.009000000000000001,0.6800000000000004,-0.2183660794322883
369,0.009000000000000001,0.6900000000000004,-0.21831784434370158
370,0.009000000000000001,0.7000000000000004,-0.2182766777613527
371,0.009000000000000001,0.7100000000000004,-0.21823727766585235
372,0.009000000000000001,0.7200000000000004,-0.21820074494524044
373,0.009000000000000001,0.7300000000000004,-0.218173997077627
374,0.009000000000000001,0.7400000000000004,-0.21816154418170006
375,0.009000000000000001,0.7500000000000004,-0.21816827360408428
376,0.009000000000000001,0.7600000000000005,-0.21817219107990524
377,0.009000000000000001,0.7700000000000005,-0.2181773630238893
378,0.009000000000000001,0.7800000000000005,-0.21818329971344527
379,0.009000000000000001,0.7900000000000005,-0.21818813884549942
380,0.009000000000000001,0.8000000000000005,-0.21819421054942056
381,0.009000000000000001,0.8100000000000005,-0.21820217545005072
382,0.009000000000000001,0.8200000000000005,-0.21820620549744155
383,0.009000000000000001,0.8300000000000005,-0.21820978328523216
384,0.009000000000000001,0.8400000000000005,-0.21821074171661595
385,0.009000000000000001,0.8500000000000005,-0.21821565061223838
386,0.009000000000000001,0.8600000000000005,-0.21823025304506788
387,0.009000000000000001,0.8700000000000006,-0.21824903288648762
388,0.009000000000000001,0.8800000000000006,-0.2182741273595344
389,0.009000000000000001,0.8900000000000006,-0.21830751261784004
390,0.009000000000000001,0.9000000000000006,-0.21835099630921692
391,0.009000000000000001,0.9100000000000006,-0.2183977322899361
392,0.009000000000000001,0.9200000000000006,-0.21844588626935088
393,0.009000000000000001,0.9300000000000006,-0.21849871578588428
394,0.009000000000000001,0.9400000000000006,-0.21854917913685
395,0.009000000000000001,0.9500000000000006,-0.21860473860300203
396,0.009000000000000001,0.9600000000000006,-0.21866371223191444
397,0.009000000000000001,0.9700000000000006,-0.21872501876127787
398,0.009000000000000001,0.9800000000000006,-0.21879124253021426
399,0.009000000000000001,0.9900000000000007,-0.2188612180836749
400,0.011,0.2,-0.22503546283182246
401,0.011,0.21000000000000002,-0.2246017145981673
402,0.011,0.22000000000000003,-0.22417664174655377
403,0.011,0.23000000000000004,-0.22379615721352827
404,0.011,0.24000000000000005,-0.2234213353527711
