,labels,lr_coef,abs(lr_coef)
9807,P2:20507,0.006193678481679292,0.006193678481679292
4101,P3:7635,-0.006186948865839547,0.006186948865839547
15826,MFI:257,-0.006185966684067507,0.006185966684067507
8630,P2:23586,-0.006183892873803167,0.006183892873803167
5200,P3:3605,-0.006170150838632335,0.006170150838632335
11025,P1:9014,0.006166628973893894,0.006166628973893894
1503,P6:157,-0.006152871678959706,0.006152871678959706
13442,P1:24117,-0.0061489793461806915,0.0061489793461806915
13236,P1:24569,0.0061256544270737396,0.0061256544270737396
7245,P2:2814,-0.006120840404496637,0.006120840404496637
7410,P2:26112,0.006120510144984518,0.006120510144984518
15233,P1:11632,0.006119592603967763,0.006119592603967763
14081,P1:21999,-0.00611029540392691,0.00611029540392691
3822,P3:8397,-0.006100313731570543,0.006100313731570543
7187,P2:3032,0.006097822514156328,0.006097822514156328
11285,P1:8048,0.0060934958673569675,0.0060934958673569675
4171,P3:7336,-0.006092096013157832,0.006092096013157832
5650,P3:175,-0.006091210479391185,0.006091210479391185
617,P7 Mono:5771,-0.006090429531024053,0.006090429531024053
9157,P2:222,0.006086983344175841,0.006086983344175841
12009,P1:5182,0.006086159624993368,0.006086159624993368
1312,P7 Mono:156,-0.006078179265668775,0.006078179265668775
2569,P5 gd:1086,0.006077655754397027,0.006077655754397027
12703,P1:26004,0.006065428836039833,0.006065428836039833
12885,P1:25619,-0.006058456591520186,0.006058456591520186
13964,P1:22232,-0.006054303194396697,0.006054303194396697
6831,P2:5141,0.006048893245855394,0.006048893245855394
11903,P1:558,0.006045006921818125,0.006045006921818125
2710,P5 CD8:230,0.006040811526636992,0.006040811526636992
7963,P2:25169,0.006036626308273876,0.006036626308273876
10129,P2:13246,0.006036355674039745,0.006036355674039745
12985,P1:25382,-0.00603399314618052,0.00603399314618052
4952,P3:425,0.00602838078147948,0.00602838078147948
3612,P3:962,-0.00602812740083658,0.00602812740083658
1630,P6 earlyB:144,0.0060259892972310295,0.0060259892972310295
9739,P2:2061,-0.006013500266669243,0.006013500266669243
2288,P5 gd:1787,-0.006010432567518563,0.006010432567518563
14971,P1:13219,-0.006009160932055355,0.006009160932055355
8550,P2:23807,0.006004532673070599,0.006004532673070599
229,P7 Mono:977,-0.005999249904057117,0.005999249904057117
4229,P3:6972,-0.005992277619573769,0.005992277619573769
11842,P1:5909,0.0059895744339255475,0.0059895744339255475
4230,P3:6971,-0.005988868884510147,0.005988868884510147
3325,P4:4022,-0.00598853808892441,0.00598853808892441
10937,P1:926,-0.005986440115176102,0.005986440115176102
8233,P2:24529,0.005984320823012429,0.005984320823012429
4574,P3:5766,-0.005982109508690729,0.005982109508690729
7819,P2:25398,-0.005982064630159132,0.005982064630159132
7706,P2:25546,0.0059807634983280195,0.0059807634983280195
15848,MFI:236,0.005976900537566862,0.005976900537566862
1417,P6:315,-0.005974342865053526,0.005974342865053526
4874,P3:4410,-0.0059679481543980905,0.0059679481543980905
12863,P1:25656,-0.005966930528744072,0.005966930528744072
13612,P1:23492,0.005965774681676234,0.005965774681676234
3816,P3:8402,-0.005960773705094728,0.005960773705094728
11117,P1:8705,0.005960174346538692,0.005960174346538692
6106,P2:8955,-0.005953781589979963,0.005953781589979963
4010,P3:7908,0.005940379837341657,0.005940379837341657
13161,P1:24792,0.0059388242621637366,0.0059388242621637366
8949,P2:22853,-0.005934304676069001,0.005934304676069001
4211,P3:7052,-0.005924532944921583,0.005924532944921583
4272,P3:6683,-0.00591886378525152,0.00591886378525152
2117,P5 gd:2110,-0.005912733634291791,0.005912733634291791
4852,P3:4479,0.005912236024025942,0.005912236024025942
4956,P3:4238,0.0059097522151608795,0.0059097522151608795
8912,P2:22967,0.005908218213468836,0.005908218213468836
11464,P1:732,-0.005905455132266274,0.005905455132266274
11937,P1:543,0.00589670413634973,0.00589670413634973
9605,P2:21084,0.0058965766687626864,0.0058965766687626864
12619,P1:26186,-0.005893870145174669,0.005893870145174669
3838,P3:8365,-0.005886768940995707,0.005886768940995707
14594,P1:20425,0.005884439889126758,0.005884439889126758
780,P7 Mono:5049,0.005874652648879928,0.005874652648879928
13320,P1:24324,-0.005868158580358376,0.005868158580358376
14261,P1:21490,0.005867415851234667,0.005867415851234667
9022,P2:22651,0.005860484763617084,0.005860484763617084
4438,P3:630,0.005858967553055715,0.005858967553055715
13099,P1:24957,0.005857726022155798,0.005857726022155798
4364,P3:6506,0.005850979749392606,0.005850979749392606
12530,P1:2839,-0.005846062578239771,0.005846062578239771
15875,MFI:210,-0.005843284689875275,0.005843284689875275
4142,P3:7489,0.005842121223294394,0.005842121223294394
13494,P1:23891,0.005827988947121864,0.005827988947121864
12459,P1:312,-0.005825487169536109,0.005825487169536109
9746,P2:20589,0.005815753451948581,0.005815753451948581
6068,P2:9056,-0.005812843645310546,0.005812843645310546
3005,P4:5771,-0.005811742397572249,0.005811742397572249
3844,P3:8348,-0.005807326180444293,0.005807326180444293
12406,P1:334,-0.005807177711692948,0.005807177711692948
1167,P7 Mono:2771,0.005802747680528395,0.005802747680528395
1601,P6 earlyB:215,0.005801253047640251,0.005801253047640251
5690,P3:1165,-0.0057926409923895325,0.0057926409923895325
12050,P1:494,0.0057921703484232635,0.0057921703484232635
14739,P1:20076,-0.005782122752726668,0.005782122752726668
5407,P3:2863,-0.005781291467183517,0.005781291467183517
12620,P1:26185,-0.005779009295561626,0.005779009295561626
11504,P1:7183,-0.005776209768674943,0.005776209768674943
708,P7 Mono:5499,0.005770667232188232,0.005770667232188232
453,P7 Mono:6388,-0.0057694921763992634,0.0057694921763992634
13865,P1:22551,0.005766779932875448,0.005766779932875448
7503,P2:25986,0.005753364905478281,0.005753364905478281
14576,P1:20478,-0.005753125248027388,0.005753125248027388
11203,P1:842,-0.0057530402483384185,0.0057530402483384185
11579,P1:686,-0.0057530402483384185,0.0057530402483384185
5152,P3:3709,0.005746225019723859,0.005746225019723859
2374,P5 gd:1506,-0.00573550445893342,0.00573550445893342
2994,P4:5797,0.005731478244350696,0.005731478244350696
3964,P3:8026,0.005727667142417488,0.005727667142417488
695,P7 Mono:5530,0.005727540137525864,0.005727540137525864
12570,P1:2672,-0.005720724763524842,0.005720724763524842
8770,P2:23233,0.005716449219204445,0.005716449219204445
13695,P1:23172,-0.00571535048900994,0.00571535048900994
4426,P3:6343,-0.005701660866547941,0.005701660866547941
7689,P2:25566,-0.0057014183950858345,0.0057014183950858345
14700,P1:20170,-0.005701105551317149,0.005701105551317149
12879,P1:25629,-0.0056961412756052765,0.0056961412756052765
7445,P2:26063,-0.005692930756268092,0.005692930756268092
8806,P2:23170,-0.005690384593074546,0.005690384593074546
1775,P5 gd:799,0.005683379335309706,0.005683379335309706
4253,P3:6831,0.005682775795343864,0.005682775795343864
4702,P3:5068,0.005682100670825217,0.005682100670825217
9122,P2:22329,-0.0056817055062882505,0.0056817055062882505
8957,P2:22831,-0.005678203323576296,0.005678203323576296
11170,P1:8528,0.005677348398351139,0.005677348398351139
6355,P2:8236,0.005674852657157519,0.005674852657157519
3263,P4:4263,-0.005667164576220698,0.005667164576220698
13247,P1:24537,-0.005662538174431566,0.005662538174431566
14,P7:84,-0.00565657017739005,0.00565657017739005
6159,P2:874,0.005655271258948764,0.005655271258948764
3754,P3:8565,-0.005654467205259971,0.005654467205259971
4279,P3:6676,-0.005651674387598992,0.005651674387598992
4641,P3:5527,0.005646051856079261,0.005646051856079261
7228,P2:2863,-0.005644969387797501,0.005644969387797501
12569,P1:2673,-0.005643743057856526,0.005643743057856526
7077,P2:3799,0.005632954430694845,0.005632954430694845
7875,P2:25317,-0.005631302858750437,0.005631302858750437
6024,P2:9168,-0.005629226501150475,0.005629226501150475
7931,P2:25223,-0.005628254469569541,0.005628254469569541
5117,P3:3844,-0.005617648477123621,0.005617648477123621
5809,P2:9765,0.005616969719678004,0.005616969719678004
2570,P5 gd:108,0.005611963581594037,0.005611963581594037
9405,P2:21516,0.005604733126501754,0.005604733126501754
9858,P2:20339,0.005604615627512235,0.005604615627512235
15153,P1:12236,0.00560414012800714,0.00560414012800714
5904,P2:94,0.005601328507843889,0.005601328507843889
12496,P1:2931,-0.005588344375701054,0.005588344375701054
10086,P2:13413,-0.005579754417149203,0.005579754417149203
9715,P2:20732,-0.005576333546482909,0.005576333546482909
9721,P2:20681,0.005565646150018541,0.005565646150018541
14061,P1:22040,-0.005564713103777985,0.005564713103777985
5601,P3:2023,-0.005557229936072909,0.005557229936072909
14637,P1:20322,-0.00555575770780817,0.00555575770780817
7584,P2:25835,-0.005553868267081291,0.005553868267081291
14304,P1:21341,-0.005544533692957494,0.005544533692957494
11068,P1:8929,0.00553763477430185,0.00553763477430185
7986,P2:25137,0.005536727890578715,0.005536727890578715
7780,P2:25450,-0.005533385182007433,0.005533385182007433
5253,P3:3451,-0.005529651232552424,0.005529651232552424
6382,P2:8039,0.005528297736262792,0.005528297736262792
4267,P3:6689,-0.00552554682522686,0.00552554682522686
5749,P2:9912,0.0055122863577790945,0.0055122863577790945
15131,P1:12310,-0.005512067439566503,0.005512067439566503
9412,P2:21497,-0.005506889406400896,0.005506889406400896
9938,P2:176,-0.005500767206297877,0.005500767206297877
6887,P2:4837,0.005498594224675402,0.005498594224675402
13699,P1:23155,0.005496647331549325,0.005496647331549325
10338,P2:124,0.005496360522702276,0.005496360522702276
10472,P2:11380,-0.005494116585870613,0.005494116585870613
13928,P1:22359,-0.005487839039134087,0.005487839039134087
10647,P2:10416,-0.005482109746171087,0.005482109746171087
7665,P2:25629,-0.00548177131734805,0.00548177131734805
8904,P2:22995,-0.005481694153989258,0.005481694153989258
8454,P2:23992,0.005481040026042788,0.005481040026042788
1393,P6:49,0.005477176412155422,0.005477176412155422
10812,P1:9629,0.005469904047308493,0.005469904047308493
12174,P1:4423,0.005468264015421882,0.005468264015421882
9008,P2:22675,-0.005463951206515644,0.005463951206515644
11738,P1:6257,-0.005463548066731819,0.005463548066731819
8538,P2:23834,-0.0054618960681844155,0.0054618960681844155
9762,P2:20569,0.00546065098595379,0.00546065098595379
13648,P1:23410,-0.005455281311090814,0.005455281311090814
616,P7 Mono:5773,-0.005447806288189965,0.005447806288189965
6597,P2:6664,-0.005443751187156414,0.005443751187156414
10333,P2:12455,-0.005432057181012195,0.005432057181012195
6447,P2:7357,0.005431129008539252,0.005431129008539252
11611,P1:6708,-0.005430972598891275,0.005430972598891275
7750,P2:25494,-0.005430233709147238,0.005430233709147238
3199,P4:4463,0.005426513261828402,0.005426513261828402
10684,P2:1004,-0.005421380349354227,0.005421380349354227
4164,P3:7345,0.005416769238449651,0.005416769238449651
15126,P1:12336,-0.005414731643938196,0.005414731643938196
5486,P3:2539,-0.005408505122761604,0.005408505122761604
4718,P3:500,-0.005406880723860783,0.005406880723860783
956,P7 Mono:4244,0.005406339826949342,0.005406339826949342
8389,P2:24103,-0.005397042263287935,0.005397042263287935
11062,P1:8953,0.005392382073744256,0.005392382073744256
8960,P2:22826,0.005390214642517939,0.005390214642517939
3470,P4:3506,-0.0053852343360701405,0.0053852343360701405
5774,P2:986,-0.00536708484527237,0.00536708484527237
10960,P1:9214,0.005356735188270969,0.005356735188270969
5368,P3:3010,0.0053543543249812454,0.0053543543249812454
9071,P2:22543,-0.005353244985504679,0.005353244985504679
4809,P3:4565,0.005352328621573841,0.005352328621573841
15551,MFI:659,0.005350536302006553,0.005350536302006553
244,P7 Mono:958,-0.005349189335830744,0.005349189335830744
5708,P2:9988,-0.005335465109086859,0.005335465109086859
12430,P1:3213,-0.005332479955500555,0.005332479955500555
14599,P1:20416,-0.0053268646462931515,0.0053268646462931515
15449,P1:10188,-0.005322360997171778,0.005322360997171778
7956,P2:25182,0.005320739074545301,0.005320739074545301
15719,MFI:425,-0.005312481363149138,0.005312481363149138
1735,P5 gd:855,0.005309266405122991,0.005309266405122991
8144,P2:24763,-0.005293671673447722,0.005293671673447722
8723,P2:23342,0.0052909786682354566,0.0052909786682354566
12388,P1:3450,0.005277676547732738,0.005277676547732738
10628,P2:10639,-0.005276710490689019,0.005276710490689019
4415,P3:6379,-0.005276162312338673,0.005276162312338673
8234,P2:24526,-0.005274697752221006,0.005274697752221006
3322,P4:4025,-0.005262150844005688,0.005262150844005688
14144,P1:21776,0.005260838499291962,0.005260838499291962
4919,P3:4329,0.0052563439114752765,0.0052563439114752765
1490,P6:176,-0.005254499318488955,0.005254499318488955
13955,P1:22269,0.005250176984108824,0.005250176984108824
4299,P3:6647,-0.005248439024534346,0.005248439024534346
2885,P4:6303,-0.00524369574289667,0.00524369574289667
10753,P1:9854,0.005243211420637026,0.005243211420637026
13015,P1:25287,0.005234524420646382,0.005234524420646382
12909,P1:25569,0.005225275989459734,0.005225275989459734
7720,P2:25529,0.005221721251377526,0.005221721251377526
13658,P1:23375,0.00522129138571951,0.00522129138571951
411,P7 Mono:648,-0.005218693182147457,0.005218693182147457
2701,P5 CD8:240,-0.005211823097475009,0.005211823097475009
389,P7 Mono:6524,0.005209794434143518,0.005209794434143518
5197,P3:3611,-0.0052076400842871904,0.0052076400842871904
12060,P1:4887,-0.005205497942979843,0.005205497942979843
3427,P4:3650,-0.005204575388598927,0.005204575388598927
5542,P3:2338,-0.005203844863947796,0.005203844863947796
9198,P2:21995,-0.005201783294090774,0.005201783294090774
1176,P7 Mono:2549,-0.005192950952852261,0.005192950952852261
12124,P1:4604,0.005192338626304713,0.005192338626304713
12028,P1:5025,-0.005185312306801548,0.005185312306801548
11835,P1:5927,-0.005184613641134642,0.005184613641134642
9639,P2:21029,0.005178376944537605,0.005178376944537605
8039,P2:24981,0.005167072948840927,0.005167072948840927
4062,P3:7749,0.005161384057957884,0.005161384057957884
12126,P1:4602,-0.005160387203596943,0.005160387203596943
4204,P3:7113,0.005160144701445348,0.005160144701445348
4489,P3:6023,-0.0051542794974231716,0.0051542794974231716
12344,P1:374,0.005152528756207099,0.005152528756207099
716,P7 Mono:5458,-0.005152320735235945,0.005152320735235945
11558,P1:6954,-0.005147147891987993,0.005147147891987993
8879,P2:23056,-0.005147112535240955,0.005147112535240955
13260,P1:24469,-0.0051461534893520984,0.0051461534893520984
15413,P1:10482,0.005145397628124718,0.005145397628124718
13681,P1:23270,-0.005144668961875459,0.005144668961875459
7422,P2:26096,0.005143734811045311,0.005143734811045311
457,P7 Mono:6372,-0.0051420984056942095,0.0051420984056942095
11605,P1:6727,-0.005136031211071542,0.005136031211071542
1831,P5 gd:71,-0.005135095120430609,0.005135095120430609
8288,P2:24412,0.005130255793585052,0.005130255793585052
9523,P2:21241,0.005126294778684608,0.005126294778684608
4045,P3:78,-0.005124739822014231,0.005124739822014231
4817,P3:4551,-0.005117749467831849,0.005117749467831849
7069,P2:3812,-0.005116901746237115,0.005116901746237115
12096,P1:4747,-0.005116205076971813,0.005116205076971813
9522,P2:21242,0.005113107218975465,0.005113107218975465
12309,P1:3841,-0.005111369040196131,0.005111369040196131
2912,P4:6230,0.005109491270320296,0.005109491270320296
1276,P7 Mono:1961,0.005107488952840016,0.005107488952840016
9237,P2:21925,-0.005107134950489409,0.005107134950489409
15429,P1:10350,0.00510615771931299,0.00510615771931299
6874,P2:4934,-0.005105317047611747,0.005105317047611747
13271,P1:24396,0.0051013842447700354,0.0051013842447700354
12509,P1:289,-0.005088262451791734,0.005088262451791734
2208,P5 gd:1965,0.00508030677425282,0.00508030677425282
7704,P2:25548,0.005079417249264475,0.005079417249264475
4099,P3:7638,-0.005079124320628218,0.005079124320628218
11359,P1:78,-0.005075641004331863,0.005075641004331863
11533,P1:710,-0.005072375069725465,0.005072375069725465
12720,P1:25977,-0.005072113485098593,0.005072113485098593
9651,P2:20993,-0.005047005308617885,0.005047005308617885
12429,P1:3226,0.005043882606506489,0.005043882606506489
11427,P1:753,-0.005043567140406028,0.005043567140406028
8726,P2:23338,-0.005042617874704042,0.005042617874704042
7207,P2:292,-0.005037967016727684,0.005037967016727684
2395,P5 gd:1471,0.005037830494066574,0.005037830494066574
8906,P2:22986,0.005030138934288516,0.005030138934288516
10718,P1:9937,-0.00502620260451548,0.00502620260451548
4577,P3:5761,0.005023516690743614,0.005023516690743614
7394,P2:26132,0.005018832886970527,0.005018832886970527
710,P7 Mono:5493,0.005016986450265746,0.005016986450265746
5045,P3:398,-0.005014685358080291,0.005014685358080291
381,P7 Mono:6544,-0.0050119723941507936,0.0050119723941507936
13765,P1:2286,0.005008527485977469,0.005008527485977469
15488,P1:10014,0.005008421262485804,0.005008421262485804
13519,P1:23810,-0.0050051727458000975,0.0050051727458000975
10205,P2:12890,-0.005003686194327745,0.005003686194327745
2881,P4:6310,-0.005000624703029092,0.005000624703029092
9298,P2:21779,-0.004990929863189708,0.004990929863189708
9735,P2:20628,0.004979000545759473,0.004979000545759473
14974,P1:13210,-0.004977653268029861,0.004977653268029861
14924,P1:13422,-0.004972305005466873,0.004972305005466873
12723,P1:25974,0.004963123241119342,0.004963123241119342
12565,P1:2691,-0.004962049567923955,0.004962049567923955
5752,P2:9901,-0.004960921444226445,0.004960921444226445
1468,P6:223,0.004959748473297609,0.004959748473297609
3229,P4:4395,-0.004951754052220814,0.004951754052220814
8310,P2:24274,0.004949184778119052,0.004949184778119052
7079,P2:3793,0.004948867159195569,0.004948867159195569
11328,P1:7958,0.004945699253712193,0.004945699253712193
13954,P1:22270,0.00494382848246613,0.00494382848246613
14232,P1:2154,0.004940519664154921,0.004940519664154921
2189,P5 gd:2001,-0.004939261339371968,0.004939261339371968
6391,P2:7954,-0.004939223631453138,0.004939223631453138
1446,P6:259,-0.004938858273519257,0.004938858273519257
4448,P3:6228,-0.0049364894486103985,0.0049364894486103985
11682,P1:6492,0.0049300152539481275,0.0049300152539481275
5668,P3:1515,0.004924751387397727,0.004924751387397727
7832,P2:25377,0.00492389472080528,0.00492389472080528
11346,P1:784,0.004922944919432849,0.004922944919432849
10050,P2:13533,-0.004922059114274271,0.004922059114274271
2403,P5 gd:1457,-0.004919272139230476,0.004919272139230476
2961,P4:5946,-0.004915786055568451,0.004915786055568451
14054,P1:22049,0.004907530871780724,0.004907530871780724
10125,P2:13255,-0.0049019994212682536,0.0049019994212682536
5172,P3:3674,-0.004897302183023519,0.004897302183023519
10931,P1:930,0.00489164791163863,0.00489164791163863
12605,P1:26213,0.004888515069242426,0.004888515069242426
4075,P3:7722,0.004887199916454989,0.004887199916454989
11923,P1:5466,-0.004886924701725869,0.004886924701725869
4559,P3:5880,0.0048847670468051,0.0048847670468051
9336,P2:21715,-0.004881801276061563,0.004881801276061563
7335,P2:26200,-0.004880847280761549,0.004880847280761549
10585,P2:10798,-0.00487986884886458,0.00487986884886458
15574,MFI:636,-0.004872655339886017,0.004872655339886017
6680,P2:634,-0.004858634560546802,0.004858634560546802
8017,P2:25037,0.004854861147504626,0.004854861147504626
12857,P1:25677,0.004846943430572003,0.004846943430572003
12241,P1:4075,0.00484688445004098,0.00484688445004098
10735,P1:9902,-0.004845999273039535,0.004845999273039535
10413,P2:11640,-0.004844751972332049,0.004844751972332049
3712,P3:8635,0.004843852670432695,0.004843852670432695
10818,P1:9619,-0.004843513950131738,0.004843513950131738
10833,P1:9590,-0.004841768958882261,0.004841768958882261
4238,P3:6940,-0.00483595353965522,0.00483595353965522
14319,P1:21313,0.004832508448614513,0.004832508448614513
7803,P2:25422,0.0048247690067636795,0.0048247690067636795
13940,P1:22315,0.00481471463791756,0.00481471463791756
12467,P1:3074,0.0048088953897712184,0.0048088953897712184
832,P7 Mono:4846,-0.004807515763253059,0.004807515763253059
12226,P1:4156,-0.004805760805392559,0.004805760805392559
15463,P1:10127,0.004799302277436737,0.004799302277436737
9363,P2:21648,0.0047930001403788045,0.0047930001403788045
8081,P2:24872,-0.004781838684399626,0.004781838684399626
12660,P1:26074,0.004777977934305912,0.004777977934305912
12735,P1:25960,0.004775757258789547,0.004775757258789547
7799,P2:25428,0.004775339713552454,0.004775339713552454
11557,P1:6955,-0.004774883656685602,0.004774883656685602
12980,P1:25393,-0.004771736755739932,0.004771736755739932
10003,P2:1390,0.004771191431993636,0.004771191431993636
15165,P1:12205,0.004766153156588932,0.004766153156588932
516,P7 Mono:6250,-0.004759553419048747,0.004759553419048747
14640,P1:20306,-0.004758005172772849,0.004758005172772849
13156,P1:24816,-0.004750523673558562,0.004750523673558562
8259,P2:24473,-0.004745570602430215,0.004745570602430215
8934,P2:22889,-0.004740942190128585,0.004740942190128585
405,P7 Mono:6488,-0.004738754133751931,0.004738754133751931
6215,P2:8615,0.004737062853840312,0.004737062853840312
10542,P2:11005,0.004726368425832376,0.004726368425832376
2105,P5 gd:2131,-0.0047191330186914906,0.0047191330186914906
9498,P2:21275,-0.004718573431707843,0.004718573431707843
317,P7 Mono:796,-0.004716724117668319,0.004716724117668319
14283,P1:21376,-0.0047160370291510385,0.0047160370291510385
2090,P5 gd:2165,-0.00471502073082794,0.00471502073082794
13307,P1:24347,0.00468718637607078,0.00468718637607078
6175,P2:8702,0.004684657020853177,0.004684657020853177
15432,P1:10329,0.0046843986819569555,0.0046843986819569555
10745,P1:9863,0.0046822852853848854,0.0046822852853848854
10696,P1:9991,0.0046795089503111785,0.0046795089503111785
10392,P2:11907,-0.004676942332533945,0.004676942332533945
6548,P2:7000,-0.004673760012819354,0.004673760012819354
1450,P6:252,-0.004671960990119104,0.004671960990119104
8848,P2:23101,-0.004671734769975055,0.004671734769975055
9282,P2:21811,0.004671604979920654,0.004671604979920654
13330,P1:24312,-0.004664898981611167,0.004664898981611167
11307,P1:7987,0.004659808808948179,0.004659808808948179
7489,P2:26003,0.004658570320495906,0.004658570320495906
15339,P1:10916,0.004657659948962553,0.004657659948962553
4431,P3:6312,0.004656938024153197,0.004656938024153197
11857,P1:584,-0.00464479172583004,0.00464479172583004
9661,P2:20948,-0.004643700208540122,0.004643700208540122
10757,P1:9845,0.004637212466217167,0.004637212466217167
11815,P1:5973,-0.004635797322045678,0.004635797322045678
4665,P3:5429,0.004634614416994174,0.004634614416994174
11882,P1:5703,-0.004629911853074931,0.004629911853074931
14316,P1:21318,0.004629306482073204,0.004629306482073204
859,P7 Mono:472,0.0046247572880906,0.0046247572880906
7554,P2:25895,0.0046217005672250676,0.0046217005672250676
10074,P2:13460,-0.004614907536372013,0.004614907536372013
8913,P2:22966,-0.004611953126545387,0.004611953126545387
9949,P2:1670,-0.004611831935545829,0.004611831935545829
8031,P2:25004,-0.004604481486341664,0.004604481486341664
1830,P5 gd:710,-0.004603181676308215,0.004603181676308215
2736,P5 CD8:147,-0.004594144034583542,0.004594144034583542
6717,P2:616,-0.004593346085661723,0.004593346085661723
12087,P1:4765,0.004592153455140051,0.004592153455140051
11158,P1:8547,-0.004592086088189255,0.004592086088189255
5292,P3:3306,-0.004590518497735139,0.004590518497735139
10587,P2:10793,-0.0045887433820201735,0.0045887433820201735
14653,P1:20259,0.0045877056066866125,0.0045877056066866125
3249,P4:4290,-0.0045804056298569115,0.0045804056298569115
596,P7 Mono:5840,0.004577323603630015,0.004577323603630015
2745,P5 CD8:122,0.0045713264188234825,0.0045713264188234825
1190,P7 Mono:2311,0.004569661914195075,0.004569661914195075
10195,P2:12911,0.004569317372384697,0.004569317372384697
1093,P7 Mono:3471,-0.004567935683705883,0.004567935683705883
13198,P1:247,-0.004561885310116692,0.004561885310116692
3595,P3:999,-0.004545521821714809,0.004545521821714809
7798,P2:25429,-0.00453271072363647,0.00453271072363647
583,P7 Mono:590,0.004528000922015465,0.004528000922015465
11317,P1:7976,-0.004524859693234337,0.004524859693234337
6531,P2:706,-0.0045229611012651124,0.0045229611012651124
505,P7 Mono:6270,-0.004515519994864802,0.004515519994864802
9483,P2:21290,0.004511193046025733,0.004511193046025733
6432,P2:752,-0.004509239558800579,0.004509239558800579
11714,P1:636,0.004508879857441,0.004508879857441
4009,P3:7910,-0.00450790851140105,0.00450790851140105
13816,P1:22709,0.004505118235756382,0.004505118235756382
7270,P2:2683,-0.004496079996693725,0.004496079996693725
10827,P1:9599,0.004490575004814711,0.004490575004814711
2092,P5 gd:2159,0.004490348964288847,0.004490348964288847
6144,P2:8786,-0.004488716830041622,0.004488716830041622
7854,P2:25347,-0.0044876237189634275,0.0044876237189634275
5477,P3:2550,0.004475537421120412,0.004475537421120412
1515,P6:131,-0.00447440869626523,0.00447440869626523
1309,P7 Mono:1582,-0.004470615954855323,0.004470615954855323
12003,P1:5220,-0.004468988048249104,0.004468988048249104
14351,P1:21149,0.0044682832520346015,0.0044682832520346015
10292,P2:12638,-0.00446823249702842,0.00446823249702842
8056,P2:24928,0.00446213285259499,0.00446213285259499
3900,P3:8181,-0.004455692867819982,0.004455692867819982
4645,P3:5518,0.004453383634173091,0.004453383634173091
9007,P2:22676,-0.0044522341526060175,0.0044522341526060175
6275,P2:8477,-0.0044515089150615845,0.0044515089150615845
15893,MFI:195,-0.004448394443101869,0.004448394443101869
7188,P2:303,0.004437394240587632,0.004437394240587632
6579,P2:688,0.004433187681892163,0.004433187681892163
13631,P1:23454,0.004424595293465453,0.004424595293465453
9947,P2:1673,0.004418160972357958,0.004418160972357958
2864,P4:6332,-0.004418098659732233,0.004418098659732233
803,P7 Mono:4958,-0.004415824362889797,0.004415824362889797
5776,P2:985,-0.00441430936041118,0.00441430936041118
3521,P4:3332,0.004413099284640117,0.004413099284640117
12468,P1:3072,0.0044129947106245505,0.0044129947106245505
14852,P1:1540,-0.004410711682245886,0.004410711682245886
4869,P3:442,0.004406121168442847,0.004406121168442847
4652,P3:5500,0.004400362599753438,0.004400362599753438
1864,P5 gd:661,0.004398292684731386,0.004398292684731386
3420,P4:3668,0.004395535448246657,0.004395535448246657
10612,P2:10707,0.004391557268419169,0.004391557268419169
1801,P5 gd:765,-0.0043881785783636,0.0043881785783636
11420,P1:7577,0.0043848986510447415,0.0043848986510447415
4395,P3:6424,-0.004378841887861252,0.004378841887861252
5284,P3:3327,-0.004367008989907374,0.004367008989907374
3901,P3:818,-0.004366567098475518,0.004366567098475518
8193,P2:24679,-0.004363587219811324,0.004363587219811324
1588,P6 earlyB:242,0.004358469246725352,0.004358469246725352
13641,P1:23424,-0.004353523422464453,0.004353523422464453
2206,P5 gd:1967,0.0043496943015802324,0.0043496943015802324
8095,P2:24834,-0.00434601390223257,0.00434601390223257
12404,P1:336,0.004345581586299403,0.004345581586299403
12933,P1:25497,0.004340578139405342,0.004340578139405342
9150,P2:22252,-0.0043384410712851065,0.0043384410712851065
3919,P3:8133,0.004332618325043034,0.004332618325043034
3753,P3:8568,0.0043322115739048905,0.0043322115739048905
10308,P2:12565,-0.004329673700757491,0.004329673700757491
3652,P3:8741,0.00432610869587664,0.00432610869587664
15290,P1:11284,-0.0043188962532215314,0.0043188962532215314
12622,P1:26181,0.0043183539922476925,0.0043183539922476925
13463,P1:23960,0.004316315925439736,0.004316315925439736
10188,P2:12932,0.00431609868137995,0.00431609868137995
12876,P1:25636,-0.0043145178985916355,0.0043145178985916355
327,P7 Mono:77,0.0043143023499876395,0.0043143023499876395
10052,P2:13530,0.0043106163078130795,0.0043106163078130795
15863,MFI:221,-0.004309853804271049,0.004309853804271049
9379,P2:21595,-0.004308845917038881,0.004308845917038881
13281,P1:24386,-0.004308539071522091,0.004308539071522091
6770,P2:5500,0.004306032558096422,0.004306032558096422
2147,P5 gd:2065,-0.004304178278716503,0.004304178278716503
6062,P2:9066,-0.004302549235724081,0.004302549235724081
10536,P2:11061,-0.0042891841129584045,0.0042891841129584045
10791,P1:9707,0.004287151137616223,0.004287151137616223
8194,P2:24678,-0.004286374228206156,0.004286374228206156
6453,P2:7323,0.0042833734862492276,0.0042833734862492276
5780,P2:9843,-0.004282924238409352,0.004282924238409352
8049,P2:24949,-0.004270741321352287,0.004270741321352287
9023,P2:22650,0.004269686513819801,0.004269686513819801
12376,P1:354,-0.004263622138230149,0.004263622138230149
